tamanio,costo_prom,costo_moda,costo_var,costo_min,costo_max,dens_celda_t2,dens_celda_t3,dens_total,entropia_costos,gradiente_prom,bfs_costo,bfs_nodos,bfs_tiempo,a_star_costo,a_star_nodos,a_star_tiempo,ucs_costo,ucs_nodos,ucs_tiempo,greedy_costo,greedy_nodos,greedy_tiempo,mejor_alg
10,1.47,1.0,0.44909999999999994,0,3,0.3,0.09,0.39,0.9304540221959245,0.7,28,100,0.00022935867309570312,20,62,0.0002856254577636719,20,100,0.0003066062927246094,29,19,6.222724914550781e-05,A*
10,1.49,1.0,0.38989999999999997,0,3,0.38,0.06,0.44,0.9113486252605224,0.5833333333333334,27,100,0.00022411346435546875,19,41,0.00018978118896484375,19,100,0.0003185272216796875,30,19,7.581710815429688e-05,A*
10,1.46,1.0,0.4883999999999999,0,3,0.25,0.11,0.36,0.9265078721365547,0.7277777777777777,22,100,0.00023603439331054688,19,56,0.00023889541625976562,19,100,0.00030922889709472656,22,19,6.198883056640625e-05,A*
7,1.3877551020408163,1.0,0.5231153685964182,0,3,0.16326530612244897,0.12244897959183673,0.2857142857142857,0.8860581147278408,0.6190476190476191,19,49,0.00011229515075683594,13,30,0.00011706352233886719,13,49,0.00015163421630859375,16,13,3.933906555175781e-05,A*
3,1.1111111111111112,1.0,0.3209876543209877,0,2,0.2222222222222222,0.0,0.2222222222222222,0.848685557726417,0.6666666666666666,4,9,2.7894973754882812e-05,4,6,2.4318695068359375e-05,4,9,2.1457672119140625e-05,6,5,1.2159347534179688e-05,A*
3,1.2222222222222223,1.0,0.3950617283950617,0,2,0.3333333333333333,0.0,0.3333333333333333,0.9368883075390159,0.6666666666666666,5,9,2.6464462280273438e-05,4,5,2.3603439331054688e-05,4,9,2.2172927856445312e-05,6,5,1.239776611328125e-05,A*
8,1.421875,1.0,0.400146484375,0,3,0.3125,0.0625,0.375,0.9035904721938033,0.5625,22,64,0.0001385211944580078,15,33,0.00015735626220703125,15,64,0.0002162456512451172,18,15,4.792213439941406e-05,A*
8,1.453125,1.0,0.435302734375,0,3,0.3125,0.078125,0.390625,0.937162628627594,0.6607142857142857,22,64,0.00014209747314453125,16,60,0.00022983551025390625,16,64,0.00019478797912597656,19,15,4.696846008300781e-05,A*
4,1.3125,1.0,0.33984375,0,2,0.375,0.0,0.375,0.8647400965276372,0.5416666666666666,9,16,3.910064697265625e-05,7,14,5.9604644775390625e-05,7,16,4.0531158447265625e-05,7,7,1.9788742065429688e-05,Greedy
8,1.296875,1.0,0.302490234375,0,3,0.25,0.03125,0.28125,0.7675154902874721,0.5267857142857143,19,64,0.0001373291015625,14,33,0.0001437664031982422,14,64,0.0002067089080810547,15,15,4.76837158203125e-05,A*
7,1.469387755102041,1.0,0.4123281965847563,0,3,0.3673469387755102,0.061224489795918366,0.4285714285714286,0.9467157289218067,0.5357142857142857,16,49,0.00010728836059570312,14,35,0.0001468658447265625,14,49,0.000141143798828125,18,13,3.9577484130859375e-05,A*
5,1.36,1.0,0.3903999999999999,0,3,0.32,0.04,0.36,0.9286244108693272,0.5,12,25,5.888938903808594e-05,9,18,6.628036499023438e-05,9,25,8.511543273925781e-05,11,9,2.5510787963867188e-05,A*
10,1.33,1.0,0.4010999999999999,0,3,0.18,0.08,0.26,0.7865125541940694,0.5833333333333334,24,100,0.00025391578674316406,19,63,0.0002627372741699219,19,99,0.000308990478515625,23,19,6.890296936035156e-05,A*
6,1.5277777777777777,1.0,0.47145061728395077,0,3,0.3888888888888889,0.08333333333333333,0.4722222222222222,1.0204819628241957,0.7166666666666667,13,36,8.606910705566406e-05,12,21,7.963180541992188e-05,12,35,0.00010085105895996094,17,11,4.172325134277344e-05,A*
6,1.6666666666666667,2.0,0.6111111111111112,0,3,0.3611111111111111,0.16666666666666666,0.5277777777777778,1.1263989935059766,0.9833333333333333,16,36,8.368492126464844e-05,15,37,0.00012540817260742188,15,36,0.00010061264038085938,17,11,4.172325134277344e-05,UCS
3,1.4444444444444444,1.0,0.9135802469135802,0,3,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.1490596969706202,1.1666666666666667,7,9,2.8371810913085938e-05,6,8,4.315376281738281e-05,6,9,3.24249267578125e-05,6,5,1.9788742065429688e-05,Greedy
7,1.5714285714285714,1.0,0.5306122448979592,0,3,0.3469387755102041,0.12244897959183673,0.4693877551020408,1.047186026967177,0.7380952380952381,16,49,0.00011181831359863281,14,39,0.00015687942504882812,14,48,0.00013947486877441406,20,13,4.100799560546875e-05,A*
5,1.28,1.0,0.3616,0,3,0.24,0.04,0.27999999999999997,0.8622684782952406,0.625,11,25,5.9604644775390625e-05,8,14,5.745887756347656e-05,8,24,6.532669067382812e-05,8,9,2.47955322265625e-05,Greedy
4,1.375,1.0,0.609375,0,3,0.1875,0.125,0.3125,1.040839837423239,0.7916666666666666,9,16,3.8623809814453125e-05,7,14,4.744529724121094e-05,7,16,3.933906555175781e-05,8,7,1.9550323486328125e-05,A*
5,1.24,1.0,0.34240000000000004,0,3,0.2,0.04,0.24000000000000002,0.8159205766961422,0.6,11,25,6.031990051269531e-05,9,23,7.915496826171875e-05,9,25,6.866455078125e-05,9,9,2.5272369384765625e-05,Greedy
7,1.4489795918367347,1.0,0.45147855060391506,0,3,0.30612244897959184,0.08163265306122448,0.3877551020408163,0.956769083200005,0.7142857142857143,19,49,0.0001277923583984375,13,20,8.893013000488281e-05,13,49,0.00014162063598632812,18,13,4.00543212890625e-05,A*
5,1.24,1.0,0.34240000000000004,0,3,0.2,0.04,0.24000000000000002,0.8159205766961422,0.575,8,25,6.628036499023438e-05,8,11,4.2438507080078125e-05,8,24,6.651878356933594e-05,11,9,2.5272369384765625e-05,A*
5,1.48,1.0,0.5695999999999999,0,3,0.28,0.12,0.4,1.0643154039079952,0.725,14,25,5.91278076171875e-05,9,19,8.320808410644531e-05,9,24,6.556510925292969e-05,9,9,2.5272369384765625e-05,Greedy
3,0.8888888888888888,1.0,0.09876543209876544,0,1,0.0,0.0,0.0,0.34883209584303193,0.16666666666666666,4,9,2.47955322265625e-05,4,9,2.8133392333984375e-05,4,9,1.9788742065429688e-05,4,5,1.1682510375976562e-05,Greedy
8,1.453125,1.0,0.529052734375,0,3,0.21875,0.125,0.34375,0.9426519945639074,0.7142857142857143,20,64,0.0001392364501953125,14,27,0.0001251697540283203,14,63,0.00018548965454101562,22,15,6.389617919921875e-05,A*
9,1.3580246913580247,1.0,0.32860844383478127,0,3,0.2962962962962963,0.037037037037037035,0.3333333333333333,0.8142689051339513,0.4930555555555556,19,81,0.00018930435180664062,17,57,0.0002529621124267578,17,81,0.00024318695068359375,23,17,5.9604644775390625e-05,A*
6,1.5,1.0,0.4166666666666667,0,3,0.4166666666666667,0.05555555555555555,0.4722222222222222,0.9714706323509987,0.75,15,36,8.487701416015625e-05,12,27,0.00010514259338378906,12,36,0.00013065338134765625,14,11,4.673004150390625e-05,A*
5,1.28,1.0,0.36160000000000003,0,3,0.24,0.04,0.27999999999999997,0.8622684782952406,0.55,9,25,6.771087646484375e-05,9,23,8.535385131835938e-05,9,24,7.367134094238281e-05,11,9,2.6226043701171875e-05,A*
3,1.2222222222222223,1.0,0.6172839506172839,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.9166666666666666,6,9,3.337860107421875e-05,5,8,3.3855438232421875e-05,5,9,2.2172927856445312e-05,5,5,1.3113021850585938e-05,Greedy
8,1.53125,1.0,0.4990234375,0,3,0.328125,0.109375,0.4375,1.0027342648017257,0.8392857142857143,24,64,0.00014781951904296875,18,58,0.00022983551025390625,18,64,0.00020623207092285156,22,15,4.76837158203125e-05,A*
7,1.530612244897959,1.0,0.534777176176593,0,3,0.30612244897959184,0.12244897959183673,0.4285714285714286,1.0273528447633131,0.7261904761904762,17,49,0.00011849403381347656,14,42,0.00016307830810546875,14,49,0.00014972686767578125,18,13,4.1484832763671875e-05,A*
5,1.44,1.0,0.4064,0,3,0.4,0.04,0.44,0.9640681217905833,0.925,11,25,6.031990051269531e-05,10,24,8.344650268554688e-05,10,25,7.891654968261719e-05,12,9,2.6226043701171875e-05,A*
10,1.58,1.0,0.5635999999999999,0,3,0.29,0.15,0.43999999999999995,1.0184136132488233,0.75,28,100,0.0002434253692626953,20,56,0.0002315044403076172,20,99,0.0003197193145751953,25,19,6.175041198730469e-05,A*
7,1.3877551020408163,1.0,0.48229904206580587,0,3,0.20408163265306123,0.10204081632653061,0.30612244897959184,0.9028858078962428,0.6190476190476191,17,49,0.00011181831359863281,13,32,0.00013303756713867188,13,49,0.00017762184143066406,17,13,6.985664367675781e-05,A*
9,1.4691358024691359,1.0,0.4465782655083066,0,3,0.30864197530864196,0.08641975308641975,0.3950617283950617,0.9387588437011921,0.6875,22,81,0.00022459030151367188,17,45,0.00021696090698242188,17,80,0.0002770423889160156,23,17,5.53131103515625e-05,A*
5,1.36,1.0,0.5503999999999999,0,3,0.16,0.12,0.28,0.9386501784906182,0.675,10,25,6.103515625e-05,8,18,8.630752563476562e-05,8,25,7.009506225585938e-05,13,9,2.574920654296875e-05,A*
9,1.4320987654320987,1.0,0.39353757049230303,0,3,0.32098765432098764,0.06172839506172839,0.38271604938271603,0.8949813255594791,0.6388888888888888,22,81,0.0001800060272216797,17,45,0.00018906593322753906,17,81,0.00025081634521484375,19,17,5.4836273193359375e-05,A*
6,1.4166666666666667,1.0,0.6319444444444443,0,3,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.8955292195240847,0.7,18,36,9.179115295410156e-05,10,20,7.82012939453125e-05,10,36,0.00010323524475097656,12,11,3.24249267578125e-05,A*
7,1.4489795918367347,1.0,0.4922948771345273,0,3,0.2653061224489796,0.10204081632653061,0.3673469387755102,0.9647294275180728,0.6428571428571429,16,49,0.00015687942504882812,13,24,9.72747802734375e-05,13,48,0.00014066696166992188,19,13,4.0531158447265625e-05,A*
5,1.28,1.0,0.36160000000000003,0,3,0.24,0.04,0.27999999999999997,0.8622684782952406,0.55,9,25,5.984306335449219e-05,9,24,8.225440979003906e-05,9,25,6.723403930664062e-05,12,9,2.5272369384765625e-05,A*
5,1.28,1.0,0.4416,0,3,0.16,0.08,0.24,0.8605492869589841,0.6,9,25,6.175041198730469e-05,8,16,6.413459777832031e-05,8,25,7.05718994140625e-05,11,9,2.5987625122070312e-05,A*
6,1.5,1.0,0.5277777777777778,0,3,0.3055555555555556,0.1111111111111111,0.4166666666666667,1.0325003018910694,0.8,14,36,8.273124694824219e-05,13,36,0.00013065338134765625,13,36,0.00010347366333007812,14,11,3.314018249511719e-05,UCS
3,1.4444444444444444,1.0,0.691358024691358,0,3,0.3333333333333333,0.1111111111111111,0.4444444444444444,1.2148896539491203,1.0,6,9,2.574920654296875e-05,6,9,2.9802322387695312e-05,6,9,2.002716064453125e-05,6,5,1.2159347534179688e-05,Greedy
9,1.6049382716049383,1.0,0.5352842554488645,0,3,0.345679012345679,0.13580246913580246,0.48148148148148145,1.0372265741716435,0.6319444444444444,26,81,0.00019407272338867188,17,31,0.00013303756713867188,17,81,0.0002453327178955078,27,17,5.555152893066406e-05,A*
10,1.41,1.0,0.4419000000000001,0,3,0.24,0.09,0.32999999999999996,0.8795149250068838,0.65,25,100,0.00022935867309570312,18,36,0.00016880035400390625,18,100,0.00030422210693359375,26,19,6.985664367675781e-05,A*
8,1.390625,1.0,0.331787109375,0,3,0.34375,0.03125,0.375,0.8421935125149992,0.5357142857142857,19,64,0.00013947486877441406,15,48,0.0002033710479736328,15,64,0.00018739700317382812,18,15,4.649162292480469e-05,A*
5,1.28,1.0,0.2816,0,2,0.32,0.0,0.32,0.7789977492971932,0.475,11,25,7.05718994140625e-05,9,20,7.987022399902344e-05,9,25,6.771087646484375e-05,10,9,2.574920654296875e-05,A*
3,1.2222222222222223,1.0,0.6172839506172839,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.9166666666666666,7,9,2.47955322265625e-05,4,6,2.3126602172851562e-05,4,8,1.9073486328125e-05,4,5,1.2159347534179688e-05,Greedy
4,1.375,1.0,0.609375,0,3,0.1875,0.125,0.3125,1.040839837423239,0.75,11,16,3.910064697265625e-05,7,13,4.553794860839844e-05,7,16,4.076957702636719e-05,7,7,1.9550323486328125e-05,Greedy
6,1.4722222222222223,1.0,0.4158950617283951,0,3,0.3888888888888889,0.05555555555555555,0.4444444444444444,0.9647012279034467,0.7833333333333333,15,36,8.535385131835938e-05,13,35,0.00012445449829101562,13,36,0.000110626220703125,14,11,3.361701965332031e-05,A*
5,1.36,1.0,0.5503999999999999,0,3,0.16,0.12,0.28,0.9386501784906182,0.75,12,25,5.9604644775390625e-05,10,18,6.699562072753906e-05,10,25,6.866455078125e-05,12,9,2.5272369384765625e-05,A*
6,1.5,1.0,0.5277777777777778,0,3,0.3055555555555556,0.1111111111111111,0.4166666666666667,1.0325003018910694,0.8333333333333334,16,36,9.942054748535156e-05,12,24,9.608268737792969e-05,12,36,0.00010180473327636719,14,11,3.1948089599609375e-05,A*
3,1.4444444444444444,1.0,0.691358024691358,0,3,0.3333333333333333,0.1111111111111111,0.4444444444444444,1.2148896539491203,1.1666666666666667,6,9,2.6226043701171875e-05,5,7,2.5987625122070312e-05,5,9,2.09808349609375e-05,5,5,1.1682510375976562e-05,Greedy
7,1.2448979591836735,1.0,0.22573927530195753,0,2,0.2653061224489796,0.0,0.2653061224489796,0.6717892001692091,0.4523809523809524,15,49,0.00011658668518066406,12,28,0.0001163482666015625,12,49,0.0001609325408935547,15,13,4.100799560546875e-05,A*
10,1.53,1.0,0.5491,0,3,0.26,0.14,0.4,0.9828499680519954,0.7166666666666667,27,100,0.0002524852752685547,20,72,0.0003097057342529297,20,100,0.00030875205993652344,32,19,6.29425048828125e-05,A*
10,1.55,1.0,0.46750000000000014,0,3,0.36,0.1,0.45999999999999996,0.9805901446618626,0.7111111111111111,24,100,0.00023174285888671875,19,46,0.0002231597900390625,19,100,0.0003161430358886719,29,19,6.270408630371094e-05,A*
3,1.2222222222222223,1.0,0.6172839506172839,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.9166666666666666,6,9,2.6702880859375e-05,4,6,2.5272369384765625e-05,4,8,1.9073486328125e-05,5,5,1.2636184692382812e-05,A*
5,1.36,1.0,0.3903999999999999,0,3,0.32,0.04,0.36,0.9286244108693272,0.7,10,25,7.700920104980469e-05,9,15,5.888938903808594e-05,9,25,6.985664367675781e-05,12,9,2.5510787963867188e-05,A*
6,1.25,1.0,0.2986111111111111,0,3,0.2222222222222222,0.027777777777777776,0.25,0.7683510961784095,0.43333333333333335,13,36,8.177757263183594e-05,12,35,0.0001418590545654297,12,36,0.00010180473327636719,14,11,3.266334533691406e-05,A*
3,1.3333333333333333,1.0,0.4444444444444444,0,2,0.4444444444444444,0.0,0.4444444444444444,0.9649629230074277,0.6666666666666666,5,9,2.5033950805664062e-05,4,5,2.09808349609375e-05,4,9,2.1457672119140625e-05,7,5,1.2159347534179688e-05,A*
9,1.3703703703703705,1.0,0.35665294924554186,0,3,0.2839506172839506,0.04938271604938271,0.3333333333333333,0.8378193296216675,0.5833333333333334,20,81,0.00018477439880371094,17,60,0.0002579689025878906,17,81,0.00024127960205078125,21,17,5.5789947509765625e-05,A*
5,1.4,1.0,0.4,0,3,0.36,0.04,0.39999999999999997,0.9500028724426169,0.725,13,25,6.0558319091796875e-05,8,10,4.458427429199219e-05,8,25,6.794929504394531e-05,11,9,2.5987625122070312e-05,A*
4,1.5,1.5,0.5,0,3,0.4375,0.0625,0.5,1.069917341816382,0.875,9,16,3.981590270996094e-05,8,15,5.054473876953125e-05,8,16,4.029273986816406e-05,8,7,1.9073486328125e-05,Greedy
7,1.6122448979591837,1.0,0.6455643481882548,0,3,0.2653061224489796,0.1836734693877551,0.44897959183673475,1.0789657505272698,0.9047619047619048,18,49,0.00010895729064941406,13,24,0.00010347366333007812,13,49,0.00016069412231445312,20,13,4.0531158447265625e-05,A*
9,1.4567901234567902,1.0,0.49504648681603425,0,3,0.24691358024691357,0.1111111111111111,0.35802469135802467,0.9350321924990264,0.6666666666666666,27,81,0.00023126602172851562,16,30,0.00013828277587890625,16,81,0.00024366378784179688,23,17,0.00016355514526367188,A*
7,1.3265306122448979,1.0,0.3831736776343191,0,3,0.22448979591836735,0.061224489795918366,0.2857142857142857,0.8393928959935675,0.47619047619047616,15,49,0.00012111663818359375,13,35,0.00013780593872070312,13,49,0.0001633167266845703,14,13,4.76837158203125e-05,A*
9,1.4567901234567902,1.0,0.49504648681603425,0,3,0.24691358024691357,0.1111111111111111,0.35802469135802467,0.9350321924990264,0.6319444444444444,28,81,0.00018739700317382812,17,48,0.0002200603485107422,17,81,0.00024890899658203125,19,17,5.6743621826171875e-05,A*
9,1.5061728395061729,1.0,0.5709495503734188,0,3,0.2222222222222222,0.14814814814814814,0.37037037037037035,0.9691809854009045,0.6597222222222222,27,81,0.0001823902130126953,20,88,0.0003516674041748047,20,81,0.0002510547637939453,27,17,5.459785461425781e-05,UCS
4,1.25,1.0,0.4375,0,3,0.1875,0.0625,0.25,0.9180459180656309,0.625,6,16,4.029273986816406e-05,6,12,4.267692565917969e-05,6,16,4.076957702636719e-05,7,7,3.0040740966796875e-05,A*
3,1.2222222222222223,1.0,0.6172839506172839,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.9166666666666666,6,9,2.5987625122070312e-05,5,8,2.7179718017578125e-05,5,9,2.0503997802734375e-05,5,5,1.2159347534179688e-05,Greedy
4,1.5,1.0,0.625,0,3,0.3125,0.125,0.4375,1.1432752061942137,0.9166666666666666,9,16,5.817413330078125e-05,7,9,3.695487976074219e-05,7,15,3.9577484130859375e-05,8,7,1.9311904907226562e-05,A*
4,1.4375,1.0,0.74609375,0,3,0.125,0.1875,0.3125,1.040839837423239,0.875,8,16,3.933906555175781e-05,6,10,3.910064697265625e-05,6,16,4.1961669921875e-05,9,7,1.9788742065429688e-05,A*
8,1.5625,1.0,0.55859375,0,3,0.296875,0.140625,0.4375,1.031437084104706,0.9285714285714286,21,64,0.00014448165893554688,16,36,0.0001423358917236328,16,64,0.0002052783966064453,21,15,4.7206878662109375e-05,A*
10,1.53,1.0,0.4691,0,3,0.34,0.1,0.44000000000000006,0.9719158464413329,0.7055555555555556,24,100,0.00023484230041503906,19,40,0.0001747608184814453,19,100,0.0003256797790527344,26,19,6.29425048828125e-05,A*
10,1.46,1.0,0.4283999999999999,0,3,0.31,0.08,0.39,0.9176720919300487,0.65,25,100,0.0003921985626220703,22,100,0.0007588863372802734,22,100,0.0004248619079589844,24,19,6.532669067382812e-05,UCS
7,1.4489795918367347,1.0,0.4922948771345273,0,3,0.2653061224489796,0.10204081632653061,0.3673469387755102,0.9647294275180728,0.7142857142857143,19,49,0.00011491775512695312,14,43,0.00018334388732910156,14,49,0.0001437664031982422,19,13,4.00543212890625e-05,A*
3,1.2222222222222223,1.0,0.3950617283950617,0,2,0.3333333333333333,0.0,0.3333333333333333,0.9368883075390159,0.5,7,9,2.6941299438476562e-05,4,6,2.384185791015625e-05,4,9,2.0742416381835938e-05,4,5,1.2159347534179688e-05,Greedy
6,1.3055555555555556,1.0,0.48996913580246915,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.8035758753706652,0.5833333333333334,15,36,8.416175842285156e-05,10,20,8.177757263183594e-05,10,36,0.00012612342834472656,14,11,3.314018249511719e-05,A*
4,1.25,1.0,0.4375,0,3,0.1875,0.0625,0.25,0.9180459180656309,0.75,9,16,4.1484832763671875e-05,7,14,4.792213439941406e-05,7,16,4.029273986816406e-05,7,7,4.982948303222656e-05,Greedy
4,1.4375,1.0,0.62109375,0,3,0.25,0.125,0.375,1.103432909638192,0.875,10,16,3.933906555175781e-05,7,10,4.887580871582031e-05,7,15,3.981590270996094e-05,9,7,1.9788742065429688e-05,A*
3,1.3333333333333333,1.0,0.6666666666666666,0,3,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.1490596969706202,0.9166666666666666,6,9,3.743171691894531e-05,5,8,2.956390380859375e-05,5,9,2.1457672119140625e-05,5,5,1.9550323486328125e-05,Greedy
9,1.4814814814814814,1.0,0.49657064471879286,0,3,0.2716049382716049,0.1111111111111111,0.38271604938271603,0.9564596512486163,0.6666666666666666,25,81,0.0001876354217529297,19,80,0.0003190040588378906,19,81,0.000278472900390625,22,17,6.246566772460938e-05,A*
10,1.48,1.0,0.46960000000000013,0,3,0.29,0.1,0.39,0.9417891486593489,0.6888888888888889,27,100,0.00025582313537597656,20,39,0.00015997886657714844,20,98,0.0003094673156738281,24,19,6.29425048828125e-05,A*
8,1.53125,1.0,0.4365234375,0,3,0.390625,0.078125,0.46875,0.972885665980463,0.7321428571428571,22,64,0.00014662742614746094,17,47,0.00018715858459472656,17,64,0.00028634071350097656,19,15,8.082389831542969e-05,A*
9,1.3950617283950617,1.0,0.4612101813747904,0,3,0.20987654320987653,0.09876543209876543,0.30864197530864196,0.8734184834356453,0.6180555555555556,21,81,0.00032401084899902344,16,28,0.00021028518676757812,16,81,0.0005049705505371094,21,17,0.00010776519775390625,A*
7,1.3877551020408163,1.0,0.40066638900458146,0,3,0.2857142857142857,0.061224489795918366,0.3469387755102041,0.8980194242400656,0.5714285714285714,17,49,0.00011372566223144531,12,18,7.963180541992188e-05,12,49,0.00016498565673828125,14,13,4.076957702636719e-05,A*
7,1.4285714285714286,1.0,0.40816326530612246,0,3,0.32653061224489793,0.061224489795918366,0.3877551020408163,0.9263338595096353,0.5833333333333334,19,49,0.000110626220703125,14,40,0.0002086162567138672,14,49,0.00014400482177734375,18,13,4.0531158447265625e-05,A*
5,1.52,1.0,0.7295999999999999,0,3,0.16,0.2,0.36,1.0503510239408722,0.95,10,25,0.0001049041748046875,10,22,8.606910705566406e-05,10,24,6.771087646484375e-05,14,9,2.5510787963867188e-05,A*
3,1.4444444444444444,1.0,0.691358024691358,0,3,0.3333333333333333,0.1111111111111111,0.4444444444444444,1.2148896539491203,1.0,7,9,2.5033950805664062e-05,5,8,2.8133392333984375e-05,5,8,1.8358230590820312e-05,5,5,1.2874603271484375e-05,Greedy
3,1.2222222222222223,1.0,0.6172839506172839,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.9166666666666666,4,9,2.5033950805664062e-05,4,5,1.8835067749023438e-05,4,9,2.1457672119140625e-05,5,5,1.1920928955078125e-05,A*
3,1.3333333333333333,1.0,0.6666666666666666,0,3,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.1490596969706202,0.9166666666666666,7,9,2.6226043701171875e-05,4,5,2.384185791015625e-05,4,8,1.9311904907226562e-05,5,5,1.1920928955078125e-05,A*
10,1.47,1.0,0.42910000000000004,0,3,0.32,0.08,0.4,0.9240322818534175,0.65,31,100,0.00024271011352539062,18,33,0.00015091896057128906,18,99,0.0003407001495361328,24,19,6.723403930664062e-05,A*
3,1.2222222222222223,1.0,0.617283950617284,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.75,5,9,2.574920654296875e-05,4,7,2.6941299438476562e-05,4,9,2.09808349609375e-05,6,5,1.2159347534179688e-05,A*
3,1.5555555555555556,2.0,0.6913580246913581,0,3,0.4444444444444444,0.1111111111111111,0.5555555555555556,1.2148896539491203,0.9166666666666666,7,9,3.409385681152344e-05,5,6,2.2411346435546875e-05,5,8,1.8835067749023438e-05,5,5,1.239776611328125e-05,Greedy
6,1.4166666666666667,1.0,0.4652777777777778,0,3,0.2777777777777778,0.08333333333333333,0.3611111111111111,0.9633905559608952,0.8166666666666667,14,36,8.368492126464844e-05,11,14,6.008148193359375e-05,11,35,9.918212890625e-05,14,11,4.1484832763671875e-05,A*
8,1.46875,1.0,0.4677734375,0,3,0.296875,0.09375,0.390625,0.9569585288419631,0.7410714285714286,22,64,0.00014972686767578125,16,46,0.00018548965454101562,16,63,0.00018739700317382812,19,15,4.673004150390625e-05,A*
9,1.4197530864197532,1.0,0.44109129705837513,0,3,0.25925925925925924,0.08641975308641975,0.345679012345679,0.9003625423043733,0.5972222222222222,22,81,0.00018358230590820312,17,54,0.00021028518676757812,17,81,0.0002593994140625,20,17,5.4836273193359375e-05,A*
6,1.5555555555555556,1.0,0.6358024691358025,0,3,0.25,0.16666666666666666,0.41666666666666663,1.0712905083873843,0.85,14,36,9.751319885253906e-05,12,32,0.00012731552124023438,12,36,0.00010275840759277344,18,11,3.2901763916015625e-05,A*
9,1.5555555555555556,1.0,0.49382716049382713,0,3,0.345679012345679,0.1111111111111111,0.4567901234567901,1.0017534453421317,0.6597222222222222,24,81,0.00017881393432617188,18,56,0.0002315044403076172,18,81,0.00025153160095214844,26,17,5.626678466796875e-05,A*
8,1.46875,1.0,0.4052734375,0,3,0.359375,0.0625,0.421875,0.9296920490585787,0.7589285714285714,19,64,0.0001373291015625,17,60,0.0002219676971435547,17,64,0.00020122528076171875,19,15,4.673004150390625e-05,A*
7,1.4285714285714286,1.0,0.4897959183673469,0,3,0.24489795918367346,0.10204081632653061,0.3469387755102041,0.9465208552807074,0.6190476190476191,17,49,0.00011587142944335938,13,20,9.608268737792969e-05,13,49,0.00014066696166992188,15,13,4.029273986816406e-05,A*
5,1.36,1.0,0.47039999999999993,0,3,0.24,0.08,0.32,0.958944995575212,0.625,11,25,5.984306335449219e-05,9,21,9.465217590332031e-05,9,25,6.842613220214844e-05,10,9,2.8371810913085938e-05,A*
5,1.16,1.0,0.2144,0,2,0.2,0.0,0.2,0.6592146182148859,0.45,10,25,5.8650970458984375e-05,9,22,7.605552673339844e-05,9,25,8.511543273925781e-05,10,9,2.5510787963867188e-05,A*
5,1.24,1.0,0.26239999999999997,0,2,0.28,0.0,0.28,0.7474359091744861,0.525,9,25,6.461143493652344e-05,9,23,8.392333984375e-05,9,25,6.961822509765625e-05,11,9,2.5510787963867188e-05,A*
5,1.4,1.0,0.48,0,3,0.28,0.08,0.36000000000000004,0.9937390880265915,0.7,11,25,6.127357482910156e-05,9,13,5.3882598876953125e-05,9,24,6.628036499023438e-05,13,9,2.5510787963867188e-05,A*
8,1.296875,1.0,0.302490234375,0,3,0.25,0.03125,0.28125,0.7675154902874721,0.39285714285714285,21,64,0.00014281272888183594,14,31,0.0001304149627685547,14,64,0.00020456314086914062,18,15,4.792213439941406e-05,A*
8,1.375,1.0,0.421875,0,3,0.234375,0.078125,0.3125,0.871390152835815,0.5357142857142857,21,64,0.00013875961303710938,15,48,0.0002167224884033203,15,64,0.0001876354217529297,21,15,4.744529724121094e-05,A*
3,1.4444444444444444,1.0,0.691358024691358,0,3,0.3333333333333333,0.1111111111111111,0.4444444444444444,1.2148896539491203,0.9166666666666666,6,9,2.47955322265625e-05,5,7,2.5987625122070312e-05,5,9,2.09808349609375e-05,6,5,1.239776611328125e-05,A*
3,1.2222222222222223,1.0,0.3950617283950617,0,2,0.3333333333333333,0.0,0.3333333333333333,0.9368883075390159,0.6666666666666666,5,9,2.8371810913085938e-05,5,9,3.0994415283203125e-05,5,9,2.0742416381835938e-05,5,5,1.1920928955078125e-05,Greedy
9,1.2469135802469136,1.0,0.2600213382106386,0,3,0.20987654320987653,0.024691358024691357,0.2345679012345679,0.6868661062199999,0.4097222222222222,21,81,0.00018405914306640625,17,77,0.00032806396484375,17,81,0.00024366378784179688,21,17,5.53131103515625e-05,A*
10,1.45,1.0,0.42750000000000005,0,3,0.3,0.08,0.38,0.910822591009338,0.7111111111111111,27,100,0.0002732276916503906,21,78,0.00039577484130859375,21,100,0.00032210350036621094,29,19,6.198883056640625e-05,A*
4,1.6875,2.0,0.71484375,0,3,0.375,0.1875,0.5625,1.2227793161934695,0.75,11,16,5.9604644775390625e-05,8,14,5.173683166503906e-05,8,16,4.076957702636719e-05,9,7,2.002716064453125e-05,A*
